Country,StateName,StateCode,DistrictName,DistrictCode,Year,D1139_4,I1139_5_sum,I1139_5_avg,I1139_6_sum,I1139_6_avg,I1139_7_sum,I1139_7_avg,I1139_8_sum,I1139_8_avg,I1139_9_sum,I1139_9_avg,I1139_10_sum,I1139_10_avg
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2025",Private,1500.0,1500.0,625.0,625.0,298.0,298.0,48.0,48.0,707.0,707.0,-58.0,-58.0
India,Karnataka,29,Kalaburagi,538,"Calendar Year (Jan - Dec), 2025",Public,2900.0,2900.0,1208.0,1208.0,932.0,932.0,77.0,77.0,1079.0,1079.0,-14.0,-14.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2017",Private,560.0,560.0,560.0,560.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2017",Public,1247.0,1247.0,1247.0,1247.0,1023.0,1023.0,82.0,82.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2018",Private,812.0,812.0,812.0,812.0,140.0,140.0,17.0,17.0,3.0,3.0,4567.0,4567.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2018",Public,1272.0,1272.0,1272.0,1272.0,1279.0,1279.0,101.0,101.0,1023.0,1023.0,25.0,25.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2019",Private,1600.0,1600.0,1600.0,1600.0,225.0,225.0,14.0,14.0,140.0,140.0,61.0,61.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2019",Public,2180.0,2180.0,2180.0,2180.0,1096.0,1096.0,50.0,50.0,1279.0,1279.0,-14.0,-14.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2020",Private,1560.0,1560.0,1560.0,1560.0,212.0,212.0,14.0,14.0,225.0,225.0,-6.0,-6.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2020",Public,2260.0,2260.0,2260.0,2260.0,698.0,698.0,31.0,31.0,1096.0,1096.0,-36.0,-36.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2021",Private,1420.0,1420.0,1420.0,1420.0,288.0,288.0,20.0,20.0,212.0,212.0,36.0,36.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2021",Public,2070.0,2070.0,2070.0,2070.0,823.0,823.0,40.0,40.0,698.0,698.0,18.0,18.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2022",Private,280.0,280.0,280.0,280.0,329.0,329.0,118.0,118.0,288.0,288.0,14.0,14.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2022",Public,1140.0,1140.0,1140.0,1140.0,1024.0,1024.0,90.0,90.0,823.0,823.0,24.0,24.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2023",Private,350.0,350.0,350.0,350.0,336.0,336.0,96.0,96.0,329.0,329.0,2.0,2.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2023",Public,1250.0,1250.0,1250.0,1250.0,993.0,993.0,79.0,79.0,1024.0,1024.0,-3.0,-3.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2024",Private,350.0,350.0,204.0,204.0,219.0,219.0,107.0,107.0,196.0,196.0,12.0,12.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2024",Public,1150.0,1150.0,670.0,670.0,564.0,564.0,84.0,84.0,587.0,587.0,-4.0,-4.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2025",Private,350.0,350.0,145.0,145.0,99.0,99.0,68.0,68.0,159.0,159.0,-38.0,-38.0
India,Karnataka,29,Hassan,539,"Calendar Year (Jan - Dec), 2025",Public,1050.0,1050.0,437.0,437.0,350.0,350.0,80.0,80.0,422.0,422.0,-17.0,-17.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2017",Private,622.0,622.0,622.0,622.0,56.0,56.0,9.0,9.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2017",Public,1757.0,1757.0,1757.0,1757.0,1524.0,1524.0,87.0,87.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2018",Private,903.0,903.0,903.0,903.0,50.0,50.0,6.0,6.0,56.0,56.0,-11.0,-11.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2018",Public,1792.0,1792.0,1792.0,1792.0,1049.0,1049.0,59.0,59.0,1524.0,1524.0,-31.0,-31.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2019",Private,1440.0,1440.0,1440.0,1440.0,197.0,197.0,14.0,14.0,50.0,50.0,294.0,294.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2019",Public,1960.0,1960.0,1960.0,1960.0,1226.0,1226.0,63.0,63.0,1049.0,1049.0,17.0,17.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2020",Private,1400.0,1400.0,1400.0,1400.0,235.0,235.0,17.0,17.0,197.0,197.0,19.0,19.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2020",Public,2040.0,2040.0,2040.0,2040.0,755.0,755.0,37.0,37.0,1226.0,1226.0,-38.0,-38.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2021",Private,1360.0,1360.0,1360.0,1360.0,354.0,354.0,26.0,26.0,235.0,235.0,51.0,51.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2021",Public,1980.0,1980.0,1980.0,1980.0,913.0,913.0,46.0,46.0,755.0,755.0,21.0,21.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2022",Private,610.0,610.0,610.0,610.0,396.0,396.0,65.0,65.0,354.0,354.0,12.0,12.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2022",Public,1190.0,1190.0,1190.0,1190.0,924.0,924.0,78.0,78.0,913.0,913.0,1.0,1.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2023",Private,500.0,500.0,500.0,500.0,366.0,366.0,73.0,73.0,396.0,396.0,-8.0,-8.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2023",Public,1250.0,1250.0,1250.0,1250.0,866.0,866.0,69.0,69.0,924.0,924.0,-6.0,-6.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2024",Private,250.0,250.0,145.0,145.0,203.0,203.0,140.0,140.0,195.0,195.0,4.0,4.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2024",Public,1080.0,1080.0,630.0,630.0,534.0,534.0,85.0,85.0,487.0,487.0,10.0,10.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2025",Private,350.0,350.0,145.0,145.0,102.0,102.0,70.0,70.0,147.0,147.0,-31.0,-31.0
India,Karnataka,29,Haveri,540,"Calendar Year (Jan - Dec), 2025",Public,980.0,980.0,408.0,408.0,380.0,380.0,93.0,93.0,385.0,385.0,-1.0,-1.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2017",Private,120.0,120.0,120.0,120.0,19.0,19.0,16.0,16.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2017",Public,385.0,385.0,385.0,385.0,289.0,289.0,75.0,75.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2018",Private,174.0,174.0,174.0,174.0,24.0,24.0,14.0,14.0,19.0,19.0,26.0,26.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2018",Public,392.0,392.0,392.0,392.0,325.0,325.0,83.0,83.0,289.0,289.0,12.0,12.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2019",Private,500.0,500.0,500.0,500.0,42.0,42.0,8.0,8.0,24.0,24.0,75.0,75.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2019",Public,670.0,670.0,670.0,670.0,339.0,339.0,51.0,51.0,325.0,325.0,4.0,4.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2020",Private,480.0,480.0,480.0,480.0,24.0,24.0,5.0,5.0,42.0,42.0,-43.0,-43.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2020",Public,710.0,710.0,710.0,710.0,284.0,284.0,40.0,40.0,339.0,339.0,-16.0,-16.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2021",Private,430.0,430.0,430.0,430.0,55.0,55.0,13.0,13.0,24.0,24.0,129.0,129.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2021",Public,630.0,630.0,630.0,630.0,299.0,299.0,47.0,47.0,284.0,284.0,5.0,5.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2022",Private,30.0,30.0,30.0,30.0,58.0,58.0,193.0,193.0,55.0,55.0,5.0,5.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2022",Public,480.0,480.0,480.0,480.0,342.0,342.0,71.0,71.0,299.0,299.0,14.0,14.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2023",Private,50.0,50.0,50.0,50.0,73.0,73.0,146.0,146.0,58.0,58.0,26.0,26.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2023",Public,450.0,450.0,450.0,450.0,396.0,396.0,88.0,88.0,342.0,342.0,16.0,16.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2024",Private,70.0,70.0,40.0,40.0,36.0,36.0,90.0,90.0,40.0,40.0,-10.0,-10.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2024",Public,420.0,420.0,245.0,245.0,206.0,206.0,84.0,84.0,198.0,198.0,4.0,4.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2025",Private,60.0,60.0,25.0,25.0,23.0,23.0,92.0,92.0,29.0,29.0,-21.0,-21.0
India,Karnataka,29,Kodagu,541,"Calendar Year (Jan - Dec), 2025",Public,390.0,390.0,162.0,162.0,113.0,113.0,70.0,70.0,158.0,158.0,-28.0,-28.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2017",Private,228.0,228.0,228.0,228.0,20.0,20.0,9.0,9.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2017",Public,1537.0,1537.0,1537.0,1537.0,1638.0,1638.0,107.0,107.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2018",Private,330.0,330.0,330.0,330.0,71.0,71.0,22.0,22.0,20.0,20.0,255.0,255.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2018",Public,1567.0,1567.0,1567.0,1567.0,1559.0,1559.0,99.0,99.0,1638.0,1638.0,-5.0,-5.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2019",Private,1390.0,1390.0,1390.0,1390.0,136.0,136.0,10.0,10.0,71.0,71.0,92.0,92.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2019",Public,1890.0,1890.0,1890.0,1890.0,1345.0,1345.0,71.0,71.0,1559.0,1559.0,-14.0,-14.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2020",Private,1350.0,1350.0,1350.0,1350.0,196.0,196.0,15.0,15.0,136.0,136.0,44.0,44.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2020",Public,1960.0,1960.0,1960.0,1960.0,827.0,827.0,42.0,42.0,1345.0,1345.0,-39.0,-39.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2021",Private,1310.0,1310.0,1310.0,1310.0,345.0,345.0,26.0,26.0,196.0,196.0,76.0,76.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2021",Public,1910.0,1910.0,1910.0,1910.0,935.0,935.0,49.0,49.0,827.0,827.0,13.0,13.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2022",Private,310.0,310.0,310.0,310.0,353.0,353.0,114.0,114.0,345.0,345.0,2.0,2.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2022",Public,1240.0,1240.0,1240.0,1240.0,983.0,983.0,79.0,79.0,935.0,935.0,5.0,5.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2023",Private,200.0,200.0,200.0,200.0,376.0,376.0,188.0,188.0,353.0,353.0,7.0,7.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2023",Public,1350.0,1350.0,1350.0,1350.0,1015.0,1015.0,75.0,75.0,983.0,983.0,3.0,3.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2024",Private,250.0,250.0,145.0,145.0,274.0,274.0,189.0,189.0,212.0,212.0,29.0,29.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2024",Public,1250.0,1250.0,729.0,729.0,515.0,515.0,71.0,71.0,601.0,601.0,-14.0,-14.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2025",Private,450.0,450.0,187.0,187.0,103.0,103.0,55.0,55.0,201.0,201.0,-49.0,-49.0
India,Karnataka,29,Kolar,542,"Calendar Year (Jan - Dec), 2025",Public,900.0,900.0,375.0,375.0,294.0,294.0,78.0,78.0,386.0,386.0,-24.0,-24.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2017",Private,618.0,618.0,618.0,618.0,100.0,100.0,16.0,16.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2017",Public,1775.0,1775.0,1775.0,1775.0,1727.0,1727.0,97.0,97.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2018",Private,897.0,897.0,897.0,897.0,285.0,285.0,32.0,32.0,100.0,100.0,185.0,185.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2018",Public,1811.0,1811.0,1811.0,1811.0,1764.0,1764.0,97.0,97.0,1727.0,1727.0,2.0,2.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2019",Private,1250.0,1250.0,1250.0,1250.0,376.0,376.0,30.0,30.0,285.0,285.0,32.0,32.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2019",Public,1710.0,1710.0,1710.0,1710.0,2681.0,2681.0,157.0,157.0,1764.0,1764.0,52.0,52.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2020",Private,1220.0,1220.0,1220.0,1220.0,549.0,549.0,45.0,45.0,376.0,376.0,46.0,46.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2020",Public,1770.0,1770.0,1770.0,1770.0,1991.0,1991.0,112.0,112.0,2681.0,2681.0,-26.0,-26.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2021",Private,1240.0,1240.0,1240.0,1240.0,549.0,549.0,44.0,44.0,549.0,549.0,0.0,0.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2021",Public,1810.0,1810.0,1810.0,1810.0,1845.0,1845.0,102.0,102.0,1991.0,1991.0,-7.0,-7.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2022",Private,470.0,470.0,470.0,470.0,632.0,632.0,134.0,134.0,549.0,549.0,15.0,15.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2022",Public,2640.0,2640.0,2640.0,2640.0,1954.0,1954.0,74.0,74.0,1845.0,1845.0,6.0,6.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2023",Private,500.0,500.0,500.0,500.0,635.0,635.0,127.0,127.0,632.0,632.0,0.0,0.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2023",Public,2600.0,2600.0,2600.0,2600.0,1846.0,1846.0,71.0,71.0,1954.0,1954.0,-6.0,-6.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2024",Private,730.0,730.0,425.0,425.0,336.0,336.0,79.0,79.0,358.0,358.0,-6.0,-6.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2024",Public,2120.0,2120.0,1236.0,1236.0,1080.0,1080.0,87.0,87.0,976.0,976.0,11.0,11.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2025",Private,500.0,500.0,208.0,208.0,130.0,130.0,62.0,62.0,283.0,283.0,-54.0,-54.0
India,Karnataka,29,Koppal,543,"Calendar Year (Jan - Dec), 2025",Public,2130.0,2130.0,887.0,887.0,852.0,852.0,96.0,96.0,781.0,781.0,9.0,9.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2017",Private,1295.0,1295.0,1295.0,1295.0,56.0,56.0,4.0,4.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2017",Public,1616.0,1616.0,1616.0,1616.0,1260.0,1260.0,78.0,78.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2018",Private,1879.0,1879.0,1879.0,1879.0,72.0,72.0,4.0,4.0,56.0,56.0,29.0,29.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2018",Public,1649.0,1649.0,1649.0,1649.0,1071.0,1071.0,65.0,65.0,1260.0,1260.0,-15.0,-15.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2019",Private,1630.0,1630.0,1630.0,1630.0,112.0,112.0,7.0,7.0,72.0,72.0,56.0,56.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2019",Public,2220.0,2220.0,2220.0,2220.0,1175.0,1175.0,53.0,53.0,1071.0,1071.0,10.0,10.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2020",Private,1580.0,1580.0,1580.0,1580.0,248.0,248.0,16.0,16.0,112.0,112.0,121.0,121.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2020",Public,2300.0,2300.0,2300.0,2300.0,934.0,934.0,41.0,41.0,1175.0,1175.0,-21.0,-21.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2021",Private,1420.0,1420.0,1420.0,1420.0,260.0,260.0,18.0,18.0,248.0,248.0,5.0,5.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2021",Public,2070.0,2070.0,2070.0,2070.0,936.0,936.0,45.0,45.0,934.0,934.0,0.0,0.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2022",Private,240.0,240.0,240.0,240.0,274.0,274.0,114.0,114.0,260.0,260.0,5.0,5.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2022",Public,1350.0,1350.0,1350.0,1350.0,1259.0,1259.0,93.0,93.0,936.0,936.0,35.0,35.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2023",Private,300.0,300.0,300.0,300.0,282.0,282.0,94.0,94.0,274.0,274.0,3.0,3.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2023",Public,1500.0,1500.0,1500.0,1500.0,1131.0,1131.0,75.0,75.0,1259.0,1259.0,-10.0,-10.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2024",Private,300.0,300.0,175.0,175.0,157.0,157.0,90.0,90.0,179.0,179.0,-12.0,-12.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2024",Public,1220.0,1220.0,711.0,711.0,603.0,603.0,85.0,85.0,676.0,676.0,-11.0,-11.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2025",Private,300.0,300.0,125.0,125.0,90.0,90.0,72.0,72.0,114.0,114.0,-21.0,-21.0
India,Karnataka,29,Mandya,544,"Calendar Year (Jan - Dec), 2025",Public,1050.0,1050.0,437.0,437.0,376.0,376.0,86.0,86.0,464.0,464.0,-19.0,-19.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2017",Private,839.0,839.0,839.0,839.0,179.0,179.0,21.0,21.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2017",Public,2840.0,2840.0,2840.0,2840.0,2887.0,2887.0,102.0,102.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2018",Private,1217.0,1217.0,1217.0,1217.0,297.0,297.0,24.0,24.0,179.0,179.0,66.0,66.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2018",Public,2896.0,2896.0,2896.0,2896.0,3714.0,3714.0,128.0,128.0,2887.0,2887.0,29.0,29.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2019",Private,2700.0,2700.0,2700.0,2700.0,515.0,515.0,19.0,19.0,297.0,297.0,73.0,73.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2019",Public,3660.0,3660.0,3660.0,3660.0,3679.0,3679.0,101.0,101.0,3714.0,3714.0,-1.0,-1.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2020",Private,2620.0,2620.0,2620.0,2620.0,563.0,563.0,21.0,21.0,515.0,515.0,9.0,9.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2020",Public,3810.0,3810.0,3810.0,3810.0,2597.0,2597.0,68.0,68.0,3679.0,3679.0,-29.0,-29.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2021",Private,2640.0,2640.0,2640.0,2640.0,1032.0,1032.0,39.0,39.0,563.0,563.0,83.0,83.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2021",Public,3840.0,3840.0,3840.0,3840.0,2584.0,2584.0,67.0,67.0,2597.0,2597.0,-1.0,-1.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2022",Private,2300.0,2300.0,2300.0,2300.0,1216.0,1216.0,53.0,53.0,1032.0,1032.0,18.0,18.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2022",Public,3450.0,3450.0,3450.0,3450.0,2834.0,2834.0,82.0,82.0,2584.0,2584.0,10.0,10.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2023",Private,1700.0,1700.0,1700.0,1700.0,1643.0,1643.0,97.0,97.0,1216.0,1216.0,35.0,35.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2023",Public,3300.0,3300.0,3300.0,3300.0,2128.0,2128.0,64.0,64.0,2834.0,2834.0,-25.0,-25.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2024",Private,1700.0,1700.0,991.0,991.0,819.0,819.0,83.0,83.0,1006.0,1006.0,-19.0,-19.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2024",Public,2500.0,2500.0,1458.0,1458.0,1211.0,1211.0,83.0,83.0,1292.0,1292.0,-6.0,-6.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2025",Private,1500.0,1500.0,625.0,625.0,444.0,444.0,71.0,71.0,619.0,619.0,-28.0,-28.0
India,Karnataka,29,Mysuru,545,"Calendar Year (Jan - Dec), 2025",Public,2170.0,2170.0,904.0,904.0,830.0,830.0,92.0,92.0,864.0,864.0,-4.0,-4.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2017",Private,1813.0,1813.0,1813.0,1813.0,14.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2017",Public,2535.0,2535.0,2535.0,2535.0,3222.0,3222.0,127.0,127.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2018",Private,2630.0,2630.0,2630.0,2630.0,694.0,694.0,26.0,26.0,14.0,14.0,4857.0,4857.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2018",Public,2585.0,2585.0,2585.0,2585.0,3567.0,3567.0,138.0,138.0,3222.0,3222.0,11.0,11.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2019",Private,1730.0,1730.0,1730.0,1730.0,891.0,891.0,52.0,52.0,694.0,694.0,28.0,28.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2019",Public,2360.0,2360.0,2360.0,2360.0,3783.0,3783.0,160.0,160.0,3567.0,3567.0,6.0,6.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2020",Private,1690.0,1690.0,1690.0,1690.0,1215.0,1215.0,72.0,72.0,891.0,891.0,36.0,36.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2020",Public,2450.0,2450.0,2450.0,2450.0,2646.0,2646.0,108.0,108.0,3783.0,3783.0,-30.0,-30.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2021",Private,1710.0,1710.0,1710.0,1710.0,1162.0,1162.0,68.0,68.0,1215.0,1215.0,-4.0,-4.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2021",Public,2490.0,2490.0,2490.0,2490.0,2504.0,2504.0,101.0,101.0,2646.0,2646.0,-5.0,-5.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2022",Private,1710.0,1710.0,1710.0,1710.0,1806.0,1806.0,106.0,106.0,1162.0,1162.0,55.0,55.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2022",Public,3180.0,3180.0,3180.0,3180.0,2721.0,2721.0,86.0,86.0,2504.0,2504.0,9.0,9.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2023",Private,1300.0,1300.0,1300.0,1300.0,1875.0,1875.0,144.0,144.0,1806.0,1806.0,4.0,4.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2023",Public,3900.0,3900.0,3900.0,3900.0,2863.0,2863.0,73.0,73.0,2721.0,2721.0,5.0,5.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2024",Private,1460.0,1460.0,851.0,851.0,1068.0,1068.0,125.0,125.0,1126.0,1126.0,-5.0,-5.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2024",Public,3800.0,3800.0,2216.0,2216.0,1604.0,1604.0,72.0,72.0,1570.0,1570.0,2.0,2.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2025",Private,1900.0,1900.0,791.0,791.0,548.0,548.0,69.0,69.0,851.0,851.0,-36.0,-36.0
India,Karnataka,29,Raichur,546,"Calendar Year (Jan - Dec), 2025",Public,2750.0,2750.0,1145.0,1145.0,962.0,962.0,84.0,84.0,1197.0,1197.0,-20.0,-20.0
India,Karnataka,29,Shivamogga,547,"Calendar Year (Jan - Dec), 2017",Private,1305.0,1305.0,1305.0,1305.0,187.0,187.0,14.0,14.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Shivamogga,547,"Calendar Year (Jan - Dec), 2017",Public,1459.0,1459.0,1459.0,1459.0,1652.0,1652.0,113.0,113.0,0.0,0.0,0.0,0.0
India,Karnataka,29,Shivamogga,547,"Calendar Year (Jan - Dec), 2018",Private,1893.0,1893.0,1893.0,1893.0,177.0,177.0,9.0,9.0,187.0,187.0,-5.0,-5.0
